3513405,Cruzeiro,São Paulo,Brasil,14,07/09,21:12,Chuva,06:07 am,05:50 pm,1.1 km/h,rain,Sim
3513405,Cruzeiro,São Paulo,Brasil,14,08/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,1.1 km/h,rain,Sim
3513405,Cruzeiro,São Paulo,Brasil,14,09/09,21:12,Parcialmente nublado,06:07 am,05:50 pm,1.1 km/h,cloudly_day,Não
3513405,Cruzeiro,São Paulo,Brasil,14,10/09,21:12,Tempo limpo,06:07 am,05:50 pm,1.1 km/h,clear_day,Não
3513405,Cruzeiro,São Paulo,Brasil,14,11/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,1.1 km/h,rain,Sim
3513405,Cruzeiro,São Paulo,Brasil,14,12/09,21:12,Chuva,06:07 am,05:50 pm,1.1 km/h,rain,Sim
3513405,Cruzeiro,São Paulo,Brasil,14,13/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,1.1 km/h,rain,Sim
3513603,Cunha,São Paulo,Brasil,10,04/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,1.71 km/h,rain,Sim
3513603,Cunha,São Paulo,Brasil,10,05/09,21:12,Tempo nublado,06:07 am,05:50 pm,1.71 km/h,cloudly_day,Não
3513603,Cunha,São Paulo,Brasil,10,06/09,21:12,Tempo nublado,06:07 am,05:50 pm,1.71 km/h,cloudly_day,Não
3513603,Cunha,São Paulo,Brasil,10,07/09,21:12,Chuva,06:07 am,05:50 pm,1.71 km/h,rain,Sim
3513603,Cunha,São Paulo,Brasil,10,08/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,1.71 km/h,rain,Sim
3513603,Cunha,São Paulo,Brasil,10,09/09,21:12,Parcialmente nublado,06:07 am,05:50 pm,1.71 km/h,cloud,Não
3513603,Cunha,São Paulo,Brasil,10,10/09,21:12,Tempo nublado,06:07 am,05:50 pm,1.71 km/h,cloudly_day,Não
3513603,Cunha,São Paulo,Brasil,10,11/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,1.71 km/h,rain,Sim
3513603,Cunha,São Paulo,Brasil,10,12/09,21:12,Chuva,06:07 am,05:50 pm,1.71 km/h,rain,Sim
3513603,Cunha,São Paulo,Brasil,10,13/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,1.71 km/h,rain,Sim
3518404,Guaratinguetá,São Paulo,Brasil,14,04/09,21:12,Tempo nublado,06:08 am,05:51 pm,0.9 km/h,cloudly_day,Não
3518404,Guaratinguetá,São Paulo,Brasil,14,05/09,21:12,Chuvas esparsas,06:08 am,05:51 pm,0.9 km/h,rain,Sim
3518404,Guaratinguetá,São Paulo,Brasil,14,06/09,21:12,Parcialmente nublado,06:08 am,05:51 pm,0.9 km/h,cloud,Não
3518404,Guaratinguetá,São Paulo,Brasil,14,07/09,21:12,Chuva,06:08 am,05:51 pm,0.9 km/h,rain,Sim
3518404,Guaratinguetá,São Paulo,Brasil,14,08/09,21:12,Chuvas esparsas,06:08 am,05:51 pm,0.9 km/h,rain,Sim
3518404,Guaratinguetá,São Paulo,Brasil,14,09/09,21:12,Parcialmente nublado,06:08 am,05:51 pm,0.9 km/h,cloudly_day,Não
